,Date,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag,state
2196,2021-03-01,53025,Grant,321500.0,0.0763,0.1344,89,0.1558,-0.6213,50.0,-0.21875,0.0416666666666667,84,1.3333,-0.0455,4,0.0,,12,0.5,-0.625,169,0.0497,0.6569,187.65262515262515,0.037,0.1698,1617.0,0.0157,-0.0309,370637.18429636536,0.0383,0.1584,258,0.084,-0.2344,1.898876404494382,-0.192,1.4648,0,wa
2197,2021-03-01,53027,Grays Harbor,284450.0,-0.0183,0.1392,80,0.0127,-0.7048,44.5,-0.0531914893617021,-0.2936507936507936,68,0.1333,-0.3929,0,-1.0,-1.0,12,0.5,-0.7,195,0.0372,0.5854,216.702347225005,0.0714,0.252,1484.0,-0.0224,0.0378,376440.1588785047,-0.0433,0.3823,275,0.03,-0.302,2.4375,0.0578,1.9836,0,wa
2198,2021-03-01,53029,Island,587000.0,0.0209,0.1764,56,0.0182,-0.7489,35.5,-0.0779220779220779,-0.2365591397849462,72,0.5,-0.4375,4,,,12,0.5,-0.5,128,0.0407,0.1636,314.75344358200084,0.0498,0.2306,1922.0,-0.0313,0.0169,819706.5509750256,-0.0188,0.2514,184,0.0337,-0.4474,2.2857142857142856,0.0494,1.7924,0,wa
2199,2021-03-01,53031,Jefferson,558871.0,-0.0238,0.1847,54,0.2273,-0.5179,42.0,-0.4125874125874126,-0.4878048780487805,48,1.4,0.0,0,,,12,,-0.5,60,0.0169,0.3333,313.258363070056,0.0099,0.2956,1716.0,-0.0469,-0.1238,737767.3478315055,-0.0531,0.3655,114,0.1068,-0.2739,1.1111111111111112,-0.2298,0.7093,0,wa
2200,2021-03-01,53033,King,725000.0,0.0358,-0.0196,1722,0.0947,-0.2765,31.5,-0.1126760563380281,0.0862068965517242,2692,0.6139,0.1235,44,0.5714,-0.3529,328,0.3898,-0.1961,3336,0.0909,0.2452,496.51240458015263,-0.0177,0.189,1575.0,0.0507,-0.2201,1071788.0162502592,-0.0312,-0.0434,5058,0.0922,-0.0002,1.9372822299651569,-0.0068,0.8117,0,wa
2201,2021-03-01,53035,Kitsap,545000.0,-0.0353,0.1344,142,0.0519,-0.6378,33.0,-0.2142857142857143,0.1379310344827586,244,0.4878,-0.3297,8,-0.3333,-0.7778,24,1.0,-0.625,568,0.0234,0.372,270.4105597706174,0.0186,0.1438,1928.0,-0.0953,-0.0942,774142.2620272525,-0.0898,0.2485,710,0.029,-0.1191,4.0,-0.1111,2.9439,1,wa
2202,2021-03-01,53037,Kittitas,480000.0,-0.04,0.1163,34,-0.0556,-0.6634,43.5,-0.2926829268292683,0.0116279069767442,44,1.2,-0.3529,0,,,4,,-0.8571,85,0.1039,0.3281,293.5256837891928,-0.0487,0.1923,1839.0,-0.1321,-0.0352,1630520.9594514014,-0.0331,0.8655,119,0.0531,-0.2788,2.5,0.3611,1.8663,0,wa
2203,2021-03-01,53039,Klickitat,495000.0,0.1,-0.0143,17,0.2143,-0.6852,42.5,-0.3511450381679389,-0.5707070707070707,12,0.5,-0.25,4,,0.0,4,-0.75,-0.5,18,0.125,-0.5263,255.5133087373721,0.3386,0.049,1923.0,-0.0098,-0.0651,487492.5,-0.0054,-0.2454,35,0.1667,-0.6196,1.0588235294117647,-0.084,0.3551,0,wa
2204,2021-03-01,53041,Lewis,372450.0,0.0641,0.1552,72,-0.122,-0.6975,47.5,0.0919540229885058,0.0106382978723404,80,0.0526,-0.3333,0,,,16,-0.2,-0.6364,181,0.0112,0.6455,222.426821348108,0.0255,0.2066,1605.5,-0.0432,-0.0945,478472.5407523511,-0.0187,0.2416,253,-0.0307,-0.273,2.513888888888889,0.331,2.0517,0,wa
2205,2021-03-01,53043,Lincoln,279000.0,-0.1415,-0.2457,17,-0.0556,-0.5143,78.0,0.0469798657718121,0.1818181818181818,12,2.0,-0.4,0,,,4,0.0,0.0,22,0.1,0.1579,133.15996503496504,-0.0227,-0.0974,2179.0,-0.08,0.1055,367731.93107769423,-0.0463,-0.0102,39,0.0263,-0.2778,1.2941176470588236,0.183,0.7513,1,wa
2206,2021-03-01,53045,Mason,332000.0,-0.1699,0.0279,45,0.1538,-0.7289,26.5,-0.2428571428571428,-0.345679012345679,68,0.8889,-0.3462,4,0.0,,8,,-0.7778,100,0.0753,0.0309,243.05555555555557,-0.0037,0.2165,1428.0,-0.0919,-0.1359,413507.1078892372,-0.0976,0.0126,145,0.0985,-0.4487,2.2222222222222223,-0.1624,1.6379,0,wa
2207,2021-03-01,53047,Okanogan,469000.0,0.1101,0.5898,54,-0.0847,-0.6561,101.5,-0.2481481481481481,-0.3792048929663608,20,0.6667,-0.6154,0,-1.0,,4,,-0.5,47,-0.0962,0.0444,239.815071446169,-0.0172,0.3635,1865.0,0.0407,0.1389,654085.0288461539,0.0334,0.5359,101,-0.0901,-0.5,0.8703703703703703,-0.011,0.5837,1,wa
2208,2021-03-01,53049,Pacific,329500.0,0.2092,0.1169,48,0.0,-0.6547,49.5,-0.2325581395348837,-0.484375,40,0.6667,-0.1667,8,,,16,1.0,-0.2,97,0.0778,1.1556,209.2742462812079,0.0436,0.1403,1517.0,0.1815,-0.0773,440121.2276255708,0.0831,0.256,145,0.0507,-0.212,2.020833333333333,0.1458,1.6971,0,wa
2209,2021-03-01,53051,Pend Oreille,342000.0,-0.0158,0.1404,35,0.2963,-0.3396,34.5,-0.5941176470588235,-0.4850746268656716,12,0.0,-0.4,0,,,0,,-1.0,30,0.1538,-0.1429,236.2204724409449,-0.1725,0.2973,1820.0,0.1333,-0.0044,541680.8536585366,-0.2464,0.1197,65,0.2264,-0.2614,0.8571428571428571,-0.1058,0.1968,0,wa
2210,2021-03-01,53053,Pierce,507450.0,0.0293,0.0775,496,0.1838,-0.5294,27.5,-0.2028985507246377,-0.0833333333333333,980,0.4583,-0.0121,52,0.4444,-0.1333,72,0.6364,-0.5714,1733,0.0784,0.3169,265.6689947673753,0.0109,0.1795,1921.0,0.0081,-0.1025,644014.2350118388,0.0239,0.1427,2229,0.1002,-0.0595,3.493951612903226,-0.3414,2.2454,0,wa
2211,2021-03-01,53055,San Juan,962000.0,0.0239,0.1847,51,0.0,-0.7182,98.5,-0.1508620689655172,-0.5037783375314862,24,1.0,-0.1429,0,,,0,,-1.0,45,0.3636,1.25,460.9652235628105,0.0176,0.0961,2236.0,-0.0312,0.0678,2124691.950819672,-0.0325,0.5681,96,0.1429,-0.5224,0.8823529411764706,0.2353,0.7719,0,wa
2212,2021-03-01,53057,Skagit,493850.0,-0.0616,0.0718,101,0.1222,-0.6505,37.5,-0.2718446601941747,-0.1477272727272727,124,0.4762,-0.2439,20,4.0,4.0,12,-0.25,-0.7,191,-0.0255,0.117,291.91758451094483,0.0152,0.2087,1789.0,-0.0456,-0.0651,715789.984962406,-0.0828,0.153,292,0.021,-0.3652,1.891089108910891,-0.2867,1.2994,0,wa
2213,2021-03-01,53059,Skamania,499000.0,-0.4425,0.0983,5,-0.1667,-0.7619,71.0,-0.3106796116504854,-0.3004926108374384,0,-1.0,-1.0,0,,,0,,-1.0,7,0.0,-0.5333,220.83333333333331,-0.3329,0.0088,1578.0,-0.3617,-0.2475,678401.1904761905,-0.2457,0.1652,12,-0.0769,-0.6667,1.4,0.2333,0.6857,1,wa
2214,2021-03-01,53061,Snohomish,594475.0,-0.0255,0.0711,335,0.2835,-0.6036,27.5,-0.1666666666666666,-0.0517241379310344,808,0.5781,-0.133,16,0.3333,-0.6364,28,0.4,-0.7813,1470,0.0426,0.0345,312.43076879850355,-0.0044,0.1547,1941.5,0.0023,-0.0921,703686.6038954533,-0.0405,0.0781,1805,0.0802,-0.2034,4.388059701492537,-1.0142,2.7064,1,wa
2215,2021-03-01,53063,Spokane,396000.0,0.0214,-0.018,287,0.1389,-0.5792,30.5,-0.1408450704225352,0.0166666666666666,592,0.6444,-0.1395,16,-0.2,-0.5556,48,0.7143,-0.5714,1130,0.0245,-0.0504,182.4392361111111,-0.0193,0.0752,2208.0,0.0405,-0.11,529764.3588357256,-0.0103,0.0576,1417,0.0458,-0.2431,3.937282229965157,-0.4397,2.1924,0,wa
2216,2021-03-01,53065,Stevens,349950.0,0.0818,0.2866,55,-0.0833,-0.6429,57.0,-0.2027972027972028,-0.5,28,-0.125,-0.6111,0,,,8,,-0.3333,95,0.3768,0.6102,172.6376899322736,-0.0583,0.1668,1988.0,0.1951,-0.0168,500000.6896551724,0.0326,0.305,150,0.1628,-0.2958,1.7272727272727273,0.5773,1.3442,0,wa
2217,2021-03-01,53067,Thurston,442250.0,-0.038,0.1489,160,0.203,-0.5897,35.0,-0.1954022988505747,0.0769230769230768,268,0.5581,-0.2024,8,1.0,-0.5,28,1.3333,-0.6111,440,0.0706,0.0427,250.3434065934066,0.0146,0.1565,1824.0,-0.053,-0.043,610533.802760578,-0.0602,0.2428,600,0.1029,-0.2611,2.75,-0.3402,1.6679,0,wa
2218,2021-03-01,53069,Wahkiakum,352000.0,0.0,-0.0857,8,-0.1111,-0.7333,56.5,-0.2981366459627329,-0.571969696969697,4,,-0.5,0,,,4,,0.0,13,0.1818,1.6,182.4832514165858,0.2384,0.0593,2320.0,-0.3526,-0.0123,498855.5555555556,0.0218,0.1659,21,0.05,-0.4,1.625,0.4028,1.4583,0,wa
2219,2021-03-01,53071,Walla Walla,438750.0,-0.0544,0.0665,38,-0.0732,-0.6381,52.0,0.1954022988505748,-0.2121212121212121,40,1.5,-0.2308,0,,,0,,-1.0,68,-0.0811,-0.2527,203.37995337995335,0.0176,0.1812,2427.5,-0.0591,0.0374,604853.8256688963,-0.0473,0.3779,106,-0.0783,-0.4592,1.7894736842105263,-0.0154,0.9228,0,wa
2220,2021-03-01,53073,Whatcom,474450.0,0.0846,0.0614,240,-0.0204,-0.5699,50.0,-0.3197278911564626,-0.074074074074074,196,0.1136,-0.3636,8,,0.0,40,1.0,-0.4118,384,0.0323,0.7376,278.93503910001374,0.0082,0.1188,1635.0,0.0286,-0.1095,643675.0871036192,0.0264,0.1459,624,0.0113,-0.199,1.6,0.0816,1.2039,0,wa
2221,2021-03-01,53075,Whitman,357000.0,0.0001,0.1351,51,0.0,-0.4742,37.5,-0.4444444444444444,-0.2021276595744681,40,0.1111,-0.1667,0,,,8,-0.3333,-0.5,55,0.0784,0.7742,159.5,0.0205,0.1687,2331.0,0.0246,-0.0017,375051.9846077458,-0.0008,0.0416,106,0.0392,-0.1719,1.0784313725490196,0.0784,0.7588,0,wa
2222,2021-03-01,53077,Yakima,349700.0,0.0517,0.044,148,-0.0573,-0.4559,28.5,-0.1971830985915492,-0.3936170212765957,136,0.1333,-0.1282,0,-1.0,-1.0,20,-0.4444,-0.6429,226,0.0762,-0.0342,188.353702372394,0.0194,0.1955,1774.0,-0.0253,-0.1399,430835.4420796594,0.0553,0.1016,374,0.0191,-0.2609,1.527027027027027,0.1894,0.6667,0,wa
2223,2021-04-01,53001,Adams,250618.5,0.0486,0.1794,18,0.0588,-0.28,142.0,0.1007751937984495,0.1983122362869198,4,-0.5,-0.5,0,,,0,,,30,-0.2308,0.875,166.12181443909623,0.0205,0.3843,1411.0,0.0122,-0.3586,243938.50432900432,0.0232,0.0087,48,-0.1429,0.1707,1.6666666666666667,-0.6275,1.0267,0,wa
2224,2021-04-01,53003,Asotin,364900.0,0.0152,0.5211,20,-0.0476,-0.5745,40.0,-0.1397849462365591,-0.2792792792792793,12,-0.5714,-0.25,0,,,0,,-1.0,46,0.15,6.6667,168.45837583420655,0.0134,0.2749,1863.0,-0.147,0.1017,627289.1666666667,0.0294,1.1476,66,0.082,0.2453,2.3,0.3952,2.1723,1,wa
2225,2021-04-01,53005,Benton,475495.0,0.0416,0.1602,154,-0.1299,-0.616,37.5,0.1029411764705883,-0.0625,164,0.0789,-0.1277,20,-0.375,1.5,16,-0.3333,-0.7778,280,0.1429,-0.082,217.2624527039498,-0.0037,0.1926,2217.5,-0.0065,-0.0423,528677.3598780488,0.0282,0.2077,434,0.0284,-0.3853,1.818181818181818,0.434,1.0576,0,wa
2226,2021-04-01,53007,Chelan,454450.0,0.0582,-0.0173,99,0.0421,-0.6586,28.5,-0.4910714285714286,-0.495575221238938,112,0.2174,0.4,0,,,16,3.0,-0.6364,72,0.1077,0.6744,291.9651898734177,-0.0202,0.2006,1815.5,0.0608,-0.0475,659889.3819012039,-0.0106,0.1665,171,0.0688,-0.4865,0.7272727272727273,0.0431,0.579,0,wa
2227,2021-04-01,53009,Clallam,518500.0,0.1211,0.2201,64,0.0492,-0.7355,34.0,-0.1168831168831169,-0.3131313131313131,80,0.1765,0.0,0,,,8,-0.5,-0.3333,139,0.0373,0.1681,255.8908833102381,-0.015,0.143,1953.0,0.1256,-0.0031,639059.6276813075,0.0412,0.2468,203,0.041,-0.4377,2.171875,-0.0248,1.6801,0,wa
2228,2021-04-01,53011,Clark,494500.0,0.0367,0.0728,459,0.0877,-0.6307,33.0,-0.0294117647058823,-0.2826086956521739,644,0.0733,0.288,564,0.0217,1.35,192,0.2,-0.5636,1621,0.0259,0.3441,260.7756210705535,0.0381,0.1962,2030.5,0.0005,-0.0636,684976.6552701781,0.0358,0.2302,2080,0.039,-0.1507,3.531590413943355,-0.2125,2.5614,1,wa
2229,2021-04-01,53013,Columbia,274900.0,-0.0664,0.6721,5,0.0,-0.7727,67.5,-0.1614906832298136,-0.1233766233766233,4,,0.0,0,,,0,,-1.0,10,0.1111,0.25,200.14880952380952,-0.1002,0.8949,1927.0,-0.0618,0.098,341512.5,-0.0797,0.5739,15,0.0714,-0.5,2.0,0.2,1.6364,1,wa
2230,2021-04-01,53015,Cowlitz,399900.0,0.0455,0.1937,100,0.2195,-0.5816,37.0,0.0422535211267605,-0.2448979591836735,132,0.1786,0.2222,48,-0.1429,11.0,32,0.0,0.1429,238,-0.0916,0.2461,223.3870604824193,0.009,0.1526,1899.0,0.1608,0.0304,547077.579434324,0.1236,0.0202,338,-0.0174,-0.214,2.38,-0.8151,1.5808,0,wa
2231,2021-04-01,53017,Douglas,454900.0,0.0369,0.1206,35,0.0,-0.7244,31.0,0.7222222222222223,-0.3033707865168539,28,-0.3636,-0.4167,0,,,0,-1.0,-1.0,59,0.0351,0.9667,228.8543628374137,0.041,0.0876,2234.0,0.0262,0.173,579305.5981132076,0.1035,0.1709,94,0.0217,-0.4013,1.6857142857142855,0.0571,1.4495,0,wa
2232,2021-04-01,53019,Ferry,564950.0,0.4303,0.8081,12,0.0909,-0.6571,28.5,-0.7992957746478873,-0.8606356968215159,8,1.0,,0,,,0,,,16,0.1429,2.2,237.59665596102772,0.5776,0.4256,2609.0,-0.1303,0.4641,871435.7583333333,1.0603,0.9201,28,0.12,-0.3,1.3333333333333333,0.0606,1.1905,1,wa
2233,2021-04-01,53021,Franklin,379750.0,0.0034,0.1336,44,-0.1852,-0.5644,37.5,-0.4047619047619047,-0.4897959183673469,36,-0.3571,-0.1,4,-0.8,0.0,4,-0.5,0.0,154,-0.0253,0.6923,189.70222708572604,-0.044,0.0283,2049.0,0.0179,0.0139,406332.1146226415,-0.0106,0.1351,198,-0.066,0.0313,3.5,0.5741,2.599,1,wa
2234,2021-04-01,53023,Garfield,172450.0,-0.0778,-0.2053,1,-0.5,-0.875,32.0,2.555555555555556,-0.5816993464052287,0,-1.0,-1.0,0,,,0,,,6,0.0,2.0,98.74796405303462,0.4156,0.1613,3287.0,-0.0883,0.616,152987.5,-0.2231,-0.318,7,-0.125,-0.3,6.0,3.0,5.75,1,wa
2235,2021-04-01,53025,Grant,322450.0,0.003,0.1122,67,-0.2472,-0.6968,39.0,-0.2199999999999999,-0.3035714285714286,60,-0.2857,0.3636,4,0.0,0.0,12,0.0,-0.5,209,0.2367,1.2,195.3653398101376,0.0411,0.2222,1632.0,0.0093,-0.0357,397339.2968975469,0.072,0.2237,276,0.0698,-0.1266,3.1194029850746268,1.2205,2.6895,1,wa
2236,2021-04-01,53027,Grays Harbor,304950.0,0.0721,0.1982,82,0.025,-0.6974,40.0,-0.101123595505618,-0.375,80,0.1765,0.1765,0,,,16,0.3333,-0.5556,211,0.0821,1.0485,219.96421608477897,0.0151,0.244,1555.0,0.0478,0.0966,375411.7912366208,-0.0027,0.3351,293,0.0655,-0.2166,2.573170731707317,0.1357,2.1931,0,wa
2237,2021-04-01,53029,Island,599450.0,0.0212,0.2002,66,0.1786,-0.7227,26.0,-0.2676056338028169,-0.4347826086956522,124,0.7222,0.24,0,-1.0,,8,-0.3333,-0.6667,155,0.2109,0.4904,319.8946368443395,0.0163,0.2344,2049.0,0.0661,0.0739,859853.3257865647,0.049,0.3677,221,0.2011,-0.3538,2.3484848484848486,0.0628,1.9115,0,wa
2238,2021-04-01,53031,Jefferson,558742.0,-0.0002,0.1715,57,0.0556,-0.521,41.0,-0.0238095238095238,-0.3223140495867769,40,-0.1667,0.0,0,,,8,-0.3333,-0.5,65,0.0833,0.9118,307.87299024375943,-0.0172,0.2591,1866.0,0.0874,-0.0455,720859.1142694063,-0.0229,0.342,122,0.0702,-0.2026,1.1403508771929824,0.0292,0.8546,0,wa
2239,2021-04-01,53033,King,732475.0,0.0103,0.0103,1812,0.0523,-0.336,28.0,-0.1111111111111111,-0.125,2824,0.049,0.7739,56,0.2727,0.0,344,0.0488,-0.3485,3834,0.1493,0.6655,487.267601760176,-0.0186,0.1918,1600.0,0.0159,-0.2008,1087769.15827746,0.0149,0.0256,5646,0.1163,0.1222,2.115894039735099,0.1786,1.2724,1,wa
2240,2021-04-01,53035,Kitsap,579975.0,0.0642,0.1848,180,0.2676,-0.6035,25.0,-0.2424242424242424,-0.253731343283582,304,0.2459,0.1875,32,3.0,3.0,24,0.0,-0.6842,597,0.0511,0.3599,267.3211757837525,-0.0114,0.1228,2062.0,0.0695,0.0019,754581.6823208326,-0.0253,0.2247,777,0.0944,-0.1299,3.316666666666667,-0.6833,2.3497,0,wa
2241,2021-04-01,53037,Kittitas,540000.0,0.125,0.2344,43,0.2647,-0.6356,21.0,-0.5172413793103448,-0.3636363636363636,60,0.3636,0.0,0,,,4,0.0,-0.8571,98,0.1529,0.4412,311.52775240603506,0.0613,0.3223,1863.0,0.0131,0.0038,1402108.8139255703,-0.1401,0.7733,141,0.1849,-0.2419,2.2790697674418605,-0.2209,1.7028,0,wa
2242,2021-04-01,53039,Klickitat,532825.0,0.0764,0.1459,12,-0.2941,-0.8125,26.0,-0.388235294117647,-0.7248677248677249,20,0.6667,0.25,4,0.0,,4,0.0,-0.6667,38,1.1111,0.4074,295.69459819223096,0.1573,0.3219,1779.0,-0.0749,-0.1118,530972.7796052631,0.0892,-0.0721,50,0.4286,-0.4505,3.1666666666666665,2.1078,2.7448,1,wa
2243,2021-04-01,53041,Lewis,377000.0,0.0122,0.134,70,-0.0278,-0.7119,35.0,-0.2631578947368421,-0.3137254901960784,84,0.05,0.2353,12,,2.0,20,0.25,-0.6875,168,-0.0718,0.6471,236.5810575527159,0.0636,0.2654,1647.0,0.0258,-0.0705,470464.4327551533,-0.0167,0.1986,238,-0.0593,-0.3101,2.4,-0.1139,1.9802,0,wa
2244,2021-04-01,53043,Lincoln,347000.0,0.2437,-0.0619,17,0.0,-0.4848,25.5,-0.6730769230769231,-0.2916666666666666,16,0.3333,1.0,0,,,0,-1.0,-1.0,29,0.3182,0.6111,134.04170723790978,0.0066,-0.0869,2465.0,0.1313,0.0897,373695.3431372549,0.0162,-0.0917,46,0.1795,-0.098,1.7058823529411764,0.4118,1.1604,1,wa
2245,2021-04-01,53045,Mason,387000.0,0.1657,0.1552,56,0.2444,-0.6923,25.0,-0.0566037735849056,-0.375,72,0.0588,0.0588,0,-1.0,,20,1.5,-0.375,121,0.21,0.4756,243.74567501258176,0.0028,0.2062,1570.0,0.0994,-0.0655,446535.8110380117,0.0799,0.0755,177,0.2207,-0.3295,2.1607142857142856,-0.0615,1.7102,0,wa
2246,2021-04-01,53047,Okanogan,471000.0,0.0043,0.5969,63,0.1667,-0.6182,42.0,-0.5862068965517242,-0.7358490566037736,56,1.8,1.3333,0,,,4,0.0,-0.5,62,0.3191,0.8235,238.29179442828317,-0.0064,0.3673,1877.5,0.0067,0.1189,611848.3650793651,-0.0646,0.4194,125,0.2376,-0.3719,0.984126984126984,0.1138,0.7781,1,wa
2247,2021-04-01,53049,Pacific,375000.0,0.1381,0.2521,45,-0.0625,-0.6617,41.5,-0.1616161616161616,-0.5257142857142857,28,-0.3,0.75,8,0.0,,8,-0.5,0.0,85,-0.1237,0.9767,218.4007147605244,0.0436,0.163,1672.0,0.1022,0.0385,472987.95110231766,0.0747,0.3038,130,-0.1034,-0.2614,1.8888888888888888,-0.1319,1.5656,1,wa
2248,2021-04-01,53051,Pend Oreille,350000.0,0.0234,0.0854,28,-0.2,-0.5088,51.5,0.4927536231884057,-0.2847222222222222,16,0.3333,0.0,0,,,4,,,40,0.3333,0.0256,227.8273171300441,-0.0355,0.1662,2036.0,0.1187,0.1397,503872.2222222223,-0.0698,0.0116,68,0.0462,-0.2917,1.4285714285714286,0.5714,0.7444,0,wa
2249,2021-04-01,53053,Pierce,522475.0,0.0296,0.142,526,0.0605,-0.5656,29.0,0.0545454545454544,-0.0793650793650794,1092,0.1143,0.4293,40,-0.2308,-0.375,68,-0.0556,-0.7344,1907,0.1004,0.476,270.9335411260529,0.0198,0.1825,1954.5,0.0174,-0.0601,650821.6530335286,0.0106,0.1577,2433,0.0915,-0.028,3.6254752851711034,0.1315,2.5586,1,wa
2250,2021-04-01,53055,San Juan,992000.0,0.0312,0.2478,49,-0.0392,-0.7337,77.0,-0.2182741116751269,-0.6,16,-0.3333,-0.2,0,,,4,,-0.6667,51,0.1333,1.8333,518.3240717211277,0.1244,0.258,2256.0,0.0089,0.0807,2123158.025530504,-0.0007,0.5806,100,0.0417,-0.505,1.0408163265306123,0.1585,0.943,0,wa
2251,2021-04-01,53057,Skagit,519500.0,0.0519,0.0813,114,0.1287,-0.6311,33.0,-0.12,-0.3125,124,0.0,-0.0606,0,-1.0,,20,0.6667,-0.5,213,0.1152,0.2754,303.02253094496723,0.038,0.2325,1850.0,0.0341,-0.0549,724923.1565997202,0.0128,0.1369,327,0.1199,-0.313,1.868421052631579,-0.0227,1.328,0,wa
2252,2021-04-01,53059,Skamania,392400.0,-0.2136,-0.1651,7,0.4,-0.72,30.5,-0.5704225352112676,-0.3440860215053763,4,,0.0,0,,,4,,-0.5,9,0.2857,-0.1818,279.9726384364821,0.2678,0.3118,1837.0,0.1641,-0.1531,640903.5714285714,-0.0553,0.1295,16,0.3333,-0.5556,1.2857142857142858,-0.1143,0.8457,1,wa
2253,2021-04-01,53061,Snohomish,625725.0,0.0526,0.1124,404,0.206,-0.6078,23.0,-0.1636363636363637,-0.2580645161290322,1004,0.2426,0.4852,8,-0.5,-0.7143,32,0.1429,-0.8621,1569,0.0673,0.2051,323.3739891348587,0.035,0.184,1919.0,-0.0116,-0.1122,730924.730268847,0.0387,0.1332,1973,0.0931,-0.1539,3.883663366336634,-0.5044,2.6196,1,wa
2254,2021-04-01,53063,Spokane,399900.0,0.0098,0.0011,292,0.0174,-0.6395,29.0,-0.0491803278688525,-0.1470588235294118,528,-0.1081,0.0645,20,0.25,0.25,48,0.0,-0.6757,1300,0.1504,0.1188,187.39541526242775,0.0272,0.1152,2172.0,-0.0163,-0.1137,530478.2130368231,0.0013,0.0898,1592,0.1235,-0.1927,4.452054794520548,0.5148,3.0175,1,wa
2255,2021-04-01,53065,Stevens,305000.0,-0.1284,0.017,59,0.0727,-0.674,42.5,-0.2543859649122807,-0.4551282051282052,60,1.1429,0.1538,0,,,8,0.0,-0.75,99,0.0421,0.4559,171.25038338854128,-0.008,0.1558,1994.0,0.003,-0.0484,465684.3776556776,-0.0686,0.2183,158,0.0533,-0.3655,1.6779661016949152,-0.0493,1.3023,0,wa
2256,2021-04-01,53067,Thurston,449000.0,0.0153,0.124,174,0.0875,-0.5756,31.5,-0.0999999999999999,-0.1126760563380281,304,0.1343,0.2667,4,-0.5,-0.6667,24,-0.1429,-0.7,481,0.0932,0.1675,256.61600618215823,0.0251,0.1831,1846.5,0.0123,-0.0591,582930.8416287831,-0.0452,0.1714,655,0.0917,-0.2032,2.764367816091954,0.0144,1.7595,0,wa
2257,2021-04-01,53069,Wahkiakum,410000.0,0.1648,0.1731,14,0.75,-0.4167,21.0,-0.6283185840707964,-0.8055555555555556,4,0.0,0.0,0,,,0,-1.0,-1.0,16,0.2308,1.2857,225.2869534026804,0.2346,0.2792,1965.0,-0.153,-0.0982,491097.1794871795,-0.0156,0.1438,30,0.4286,-0.0323,1.1428571428571428,-0.4821,0.8512,1,wa
2258,2021-04-01,53071,Walla Walla,419500.0,-0.0439,0.0623,45,0.1842,-0.5872,27.0,-0.4807692307692307,-0.5573770491803278,60,0.5,0.3636,0,,,12,,0.0,70,0.0294,-0.2632,209.88030021466716,0.032,0.2733,2476.0,0.02,0.0754,600970.7701298702,-0.0064,0.4039,115,0.0849,-0.4363,1.5555555555555556,-0.2339,0.684,0,wa
2259,2021-04-01,53073,Whatcom,499450.0,0.0527,0.1301,240,0.0,-0.6117,44.0,-0.12,-0.0112359550561798,232,0.1837,0.0741,4,-0.5,0.0,28,-0.3,-0.72,398,0.0365,0.8426,296.92082111436946,0.0645,0.1633,1640.0,0.0031,-0.0843,678258.9786046512,0.0537,0.229,638,0.0224,-0.235,1.6583333333333334,0.0583,1.3088,0,wa
2260,2021-04-01,53075,Whitman,328750.0,-0.0791,0.0211,54,0.0588,-0.4706,36.5,-0.0266666666666666,-0.1309523809523809,48,0.2,0.7143,0,,,12,0.5,0.0,69,0.2545,1.0909,149.1956904133685,-0.0646,0.0601,2232.0,-0.0425,-0.0538,362807.911019536,-0.0326,-0.0007,123,0.1604,-0.0889,1.2777777777777777,0.1993,0.9542,1,wa
2261,2021-04-01,53077,Yakima,344450.0,-0.015,0.0064,147,-0.0068,-0.4432,28.0,-0.0175438596491228,-0.4455445544554455,168,0.2353,0.2,0,,,24,0.2,-0.4545,261,0.1549,0.1704,188.353702372394,0.0,0.1584,1825.0,0.0287,-0.1285,405269.300409184,-0.0593,0.0626,408,0.0909,-0.1622,1.7755102040816326,0.2485,0.9308,0,wa
2262,2021-05-01,53001,Adams,265000.0,0.0574,0.4021,17,-0.0556,-0.2917,163.0,0.147887323943662,1.2328767123287672,8,1.0,-0.3333,0,,,0,,,35,0.1667,1.6923,198.79744456971065,0.1967,0.788,1260.0,-0.107,-0.2679,283327.39130434784,0.1615,0.3074,52,0.0833,0.4054,2.0588235294117645,0.3922,1.5172,1,wa
2263,2021-05-01,53003,Asotin,374900.0,0.0274,0.2252,22,0.1,-0.4762,45.0,0.125,-0.3283582089552238,20,0.6667,0.0,0,,,0,,-1.0,51,0.1087,-0.0556,174.18772563176896,0.034,0.1723,2028.0,0.0886,0.1432,655314.8148148148,0.0447,0.4192,73,0.1061,-0.2396,2.3181818181818183,0.0182,1.0325,0,wa
